wl	n
3.297448578	2.470996842
3.354620363	2.470882812
3.412783403	2.47075515
3.471954886	2.47068293
3.532152294	2.470642994
3.593393417	2.470516625
3.65569635	2.470401898
3.719079502	2.470373931
3.783561604	2.470286777
3.849161709	2.470158326
3.9158992	2.470066159
3.983793799	2.47003764
4.052865567	2.46993587
4.123134915	2.469809002
4.194622606	2.469718945
4.267349764	2.469686738
4.341337879	2.469590046
4.416608813	2.469463759
4.49318481	2.4693558
4.571088496	2.469315662
4.65034289	2.469235308
4.730971412	2.469114614
4.812997887	2.46906659
4.896446552	2.46899298
4.981342065	2.468865951
5.067709514	2.468798395
5.155574417	2.468739663
5.244962738	2.468614154
5.335900892	2.468514908
5.428415748	2.468463205
5.522534644	2.468363221
5.618285391	2.468230254
5.715696282	2.468148334
5.814796102	2.468080837
5.915614134	2.467959418
6.018180167	2.467825899
6.12252451	2.467731663
6.228677995	2.467657199
6.336671988	2.46758104
6.446538402	2.467486657
6.558309701	2.467352585
6.672018912	2.467203586
6.787699634	2.467089651
6.90538605	2.466998419
7.025112936	2.466873397
7.146915669	2.466711358
7.27083024	2.466559129
7.396893266	2.466431884
7.525141997	2.466317145
7.655614328	2.466199032
7.788348813	2.466074821
7.923384673	2.465925995
8.060761811	2.465748553
8.20052082	2.465559237
8.342702996	2.465386446
8.487350354	2.465230504
8.634505635	2.465075187
8.784212322	2.464910729
8.936514652	2.464737019
9.091457629	2.464559307
9.249087036	2.464379417
9.409449451	2.464196492
9.57259226	2.463995531
9.73856367	2.463771111
9.907412723	2.463522984
10.07918931	2.463270371

wl	k
0.019656426	0.030901074
0.019997233	0.032472071
0.020343948	0.034032844
0.020696676	0.035537555
0.021055519	0.037031508
0.021420583	0.038550496
0.021791977	0.040097988
0.022169811	0.041669546
0.022554195	0.043256391
0.022945244	0.044863068
0.023343073	0.046576698
0.023747799	0.04836335
0.024159543	0.050108736
0.024578426	0.051691933
0.025004571	0.052801861
0.025438105	0.054009567
0.025879156	0.055509431
0.026327854	0.057423007
0.026784331	0.060011047
0.027248723	0.063501701
0.027721166	0.068088906
0.028201801	0.073925514
0.028690769	0.08112057
0.029188215	0.08974155
0.029694286	0.099822078
0.030209131	0.111380104
0.030732903	0.124400559
0.031265756	0.138677523
0.031807847	0.15398667
0.032359338	0.170163993
0.03292039	0.187074787
0.03349117	0.204598544
0.034071846	0.222616249
0.03466259	0.240979148
0.035263577	0.259649875
0.035874983	0.278853038
0.03649699	0.298732024
0.037129782	0.319335819
0.037773545	0.340682041
0.03842847	0.362778105
0.03909475	0.385631372
0.039772582	0.409255764
0.040462167	0.433677688
0.041163708	0.458943404
0.041877412	0.485131166
0.04260349	0.512376407
0.043342158	0.540942022
0.044093632	0.571312729
0.044858136	0.60234859
0.045635895	0.632717234
0.046427138	0.661516449
0.047232101	0.687931459
0.04805102	0.710945843
0.048884137	0.728815285
0.0497317	0.741795049
0.050593957	0.756880856
0.051471165	0.778595998
0.052363582	0.808498997
0.053271471	0.847533144
0.054195102	0.891369607
0.055134747	0.93617103
0.056090684	0.97937764
0.057063195	1.02076124
0.058052567	1.061107734
0.059059093	1.100615982
0.060083071	1.139160203
0.061124803	1.176431055
0.062184596	1.211830532
0.063262764	1.245837403
0.064359626	1.279565594
0.065475505	1.313648153
0.066610732	1.348537727
0.067765642	1.384663891
0.068940575	1.422539714
0.07013588	1.462811665
0.071351909	1.504164649
0.072589022	1.545389259
0.073847584	1.585734958
0.075127967	1.624516887
0.07643055	1.660948353
0.077755717	1.694013409
0.079103861	1.725493946
0.080475378	1.75720287
0.081870676	1.79005298
0.083290165	1.82482429
0.084734265	1.862149686
0.086203404	1.900086627
0.087698015	1.937524967
0.08921854	1.973964497
0.090765428	2.008579349
0.092339136	2.04020779
0.093940129	2.068049838
0.095568881	2.091334289
0.097225872	2.10925619
0.098911592	2.121625895
0.10062654	2.131738722
0.102371222	2.14070982
0.104146154	2.148919793
0.105951859	2.156568014
0.107788873	2.163723939
0.109657737	2.170103639
0.111559003	2.172672441
0.113493234	2.169775497
0.115461001	2.160304991
0.117462886	2.141012344
0.119499479	2.09444177
0.121571384	2.016216961
0.123679212	1.910487798
0.125823585	1.791395813
0.128005138	1.699590936
0.130224515	1.637894126
0.132482373	1.597796956
0.134779377	1.561129376
0.137116207	1.506491589
0.139493554	1.442588609
0.141912119	1.385072423
0.144372618	1.332193565
0.146875778	1.277441379
0.149422338	1.21630804
0.152013051	1.142185148
0.154648682	1.041520481
0.15733001	0.917988672
0.160057827	0.781205587
0.16283294	0.640791791
0.165656168	0.506215539
0.168528346	0.386182883
0.171450322	0.288368325
0.17442296	0.220374011
0.177447138	0.189578851
0.18052375	0.191883258
0.183653705	0.212910208
0.186837928	0.244548104
0.190077359	0.282046528
0.193372956	0.322024285
0.196725693	0.361353902
0.20013656	0.395661018
0.203606565	0.417940451
0.207136734	0.423664633
0.21072811	0.417474309
0.214381754	0.403286715
0.218098745	0.384637327
0.221880182	0.364340987
0.225727183	0.34455616
0.229640883	0.326538501
0.23362244	0.311044267
0.23767303	0.298304128
0.24179385	0.288264379
0.245986117	0.280585381
0.250251071	0.274727073
0.254589971	0.270074634
0.2590041	0.265900316
0.263494762	0.261453575
0.268063284	0.256179421
0.272711016	0.249559902
0.277439331	0.241344212
0.282249626	0.231617833
0.287143324	0.220575471
0.292121869	0.208554384
0.297186733	0.195959143
0.302339412	0.18315186
0.30758143	0.170540755
0.312914335	0.158361691
0.318339703	0.146750609
0.323859137	0.135868904
0.329474267	0.125770838
0.335186754	0.11646883
0.340998285	0.107897291
0.346910578	0.100023526
0.352925379	0.092869941
0.359044466	0.086308513
0.365269647	0.080327072
0.371602761	0.074893329
0.378045679	0.069919653
0.384600307	0.065392185
0.391268579	0.061265061
