ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
283.0044491,62.0344432,0.5576,0.5922,-0.1360,15.822,0.182,6.0,7.909E-01,15.463,0.485,2.2,8.631E-01,1,0,0000,BC,10,58057.81361949,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.330574,242.324329
283.0044680,62.0344246,1.4754,1.4674,0.2396,15.788,null,1.8,1.080E+00,14.978,null,1.4,8.352E-01,1,0,0000,UU,10,56977.65654877,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.333855,241.653840
283.0048221,62.0341711,0.6747,0.6130,0.1309,16.002,0.207,5.2,2.306E-01,15.400,null,0.1,8.288E-01,1,0,0000,BU,10,57338.81933034,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.335050,231.773774
283.0047451,62.0342166,0.6540,0.5216,-0.1156,15.635,0.170,6.4,6.713E-01,14.864,null,2.0,6.777E-01,1,0,0000,BU,5,56794.60074544,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.339255,233.664120
283.0045560,62.0343492,0.4653,0.4246,-0.1554,15.608,0.146,7.5,1.411E+00,15.498,0.507,2.1,9.463E-01,1,0,0000,BC,0,58986.03351189,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.339558,238.856162
283.0047445,62.0342148,0.6438,0.6474,-0.3029,15.972,0.227,4.8,6.926E-01,15.024,null,1.6,4.072E-01,1,0,0000,BU,10,56796.17998825,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.343912,233.622397
283.0048708,62.0341383,0.5400,0.4267,-0.1151,15.589,0.145,7.5,5.922E-01,15.069,null,0.9,5.194E-01,1,0,0000,BU,10,57345.70502567,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.345161,230.476685
283.0050810,62.0340262,0.7991,0.6535,0.1243,16.060,0.221,4.9,1.208E+00,15.504,0.540,2.0,3.749E-01,1,0,0000,BC,10,56794.07433123,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.351032,225.625233
283.0054453,62.0338699,0.6056,0.5856,-0.2117,16.067,0.221,4.9,1.381E+00,14.941,0.296,3.7,8.445E-01,1,0,0000,BB,5,58258.95011639,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.359670,218.105224
283.0048431,62.0341476,0.4808,0.3851,-0.1559,15.464,0.145,7.5,2.016E+00,14.988,null,0.9,6.547E-01,1,0,0000,BU,10,56976.99922962,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.360166,230.977438
283.0047912,62.0341705,0.7772,0.6715,-0.2903,16.294,0.254,4.3,9.799E-01,15.160,0.463,2.3,1.007E+00,1,0,0000,BC,5,58259.34269984,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.377439,232.048540
283.0048203,62.0341518,0.5735,0.5321,-0.1408,16.065,0.214,5.1,8.452E-01,14.412,0.293,3.7,9.631E-01,1,0,0000,BB,5,57161.11018211,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.380650,231.300549
283.0044947,62.0343737,1.1810,0.8183,0.0707,15.973,0.283,3.8,9.160E-01,15.265,null,0.2,4.572E-01,1,0,0000,BU,10,57524.78934784,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.383810,240.014144
283.0047051,62.0342212,0.6799,0.5588,-0.3855,15.712,0.178,6.1,8.010E-01,15.434,0.491,2.2,5.888E-01,1,0,0000,BC,10,58621.43989332,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.384060,234.142964
283.0055548,62.0338180,0.6177,0.5456,-0.1131,15.846,0.176,6.2,6.866E-01,14.574,null,1.8,4.685E-01,1,0,0000,BU,10,58060.03935978,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.397937,215.769364
283.0056968,62.0337719,0.6333,0.5313,-0.0392,15.806,0.174,6.3,7.357E-01,15.001,null,1.8,8.663E-01,1,0,0000,BU,10,57523.74097429,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.399120,213.158305
283.0051991,62.0339517,0.7503,0.6178,-0.2333,15.578,0.268,4.1,6.825E-01,14.951,null,1.7,4.668E-01,1,0,0000,BU,10,57524.26522477,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.404666,222.661579
283.0046300,62.0342600,0.6655,0.5782,-0.2269,15.868,0.178,6.1,1.584E+00,14.997,null,1.2,5.819E-01,1,0,0000,BU,5,56797.10127738,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.407731,235.819537
283.0054654,62.0338457,0.6203,0.4850,-0.2515,15.718,0.189,5.7,1.041E+00,15.075,0.382,2.8,6.292E-01,1,0,0000,BC,10,57891.19864461,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.407791,217.385747
283.0048264,62.0341346,0.8641,0.8962,-0.3069,16.285,0.347,3.1,9.675E-01,14.780,0.354,3.1,6.943E-01,1,0,0000,BB,5,58783.73152708,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.411564,230.811173
283.0050914,62.0339971,0.9572,0.9539,0.4351,16.461,0.313,3.5,9.727E-01,14.993,0.537,2.0,4.330E-01,1,0,0000,BC,10,58059.25381182,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.412343,224.846443
283.0051488,62.0339685,0.8537,0.7359,-0.2552,16.211,0.247,4.4,1.101E+00,15.089,null,1.2,7.332E-01,1,0,0000,BU,10,57524.26509741,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.418566,223.584905
283.0056569,62.0337772,0.7056,0.6537,-0.2250,16.041,0.204,5.3,3.434E-01,14.929,null,-0.1,5.939E-01,1,0,0000,BU,10,58783.07739221,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.420336,213.754696
283.0057784,62.0337361,0.6396,0.5510,-0.1274,15.943,0.202,5.4,6.007E-01,15.089,0.352,3.1,7.118E-01,1,0,0000,BB,5,58623.14074603,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.434356,211.503435
283.0047879,62.0341468,0.7648,0.6534,-0.0759,16.075,0.214,5.1,6.914E-01,15.663,0.511,2.1,1.061E+00,1,0,0000,BC,10,57698.45949277,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.434623,231.480003
283.0049907,62.0340346,0.5131,0.4115,0.0631,15.552,0.137,7.9,9.171E-01,15.379,0.479,2.3,6.327E-01,1,0,0000,BC,10,58422.60533911,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.440120,226.766141
283.0047882,62.0341402,0.5654,0.5103,0.1745,15.704,0.178,6.1,1.209E+00,14.770,null,1.1,2.949E-01,1,0,0000,BU,10,58982.89425646,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.449053,231.312049
283.0051486,62.0339523,0.6686,0.5625,-0.0846,15.924,0.191,5.7,1.297E+00,15.333,0.482,2.3,6.900E-01,1,0,0000,BC,5,57522.56157001,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.461168,223.230538
283.0045193,62.0343125,0.8057,0.7760,0.2848,16.024,0.245,4.4,6.580E-01,15.538,null,0.3,6.434E-01,1,0,0000,BU,10,57339.08151990,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.461428,238.137635
283.0045990,62.0342548,0.6819,0.6673,-0.3393,16.138,0.226,4.8,7.739E-01,15.089,null,1.5,7.643E-01,1,0,0000,BU,10,57889.62729484,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.461557,235.942946
283.0050868,62.0339748,0.6623,0.5835,-0.2239,16.161,0.222,4.9,7.226E-01,14.994,0.308,3.5,4.563E-01,1,0,0000,BB,5,58784.77824381,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.474942,224.394212
283.0043951,62.0344004,0.7177,0.5463,-0.2628,15.671,0.244,4.4,9.563E-01,14.805,null,1.5,8.011E-01,1,0,0000,BU,10,58255.93997402,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.483559,241.492710
283.0046610,62.0342025,0.7671,0.6874,-0.2951,16.285,0.237,4.6,1.043E+00,14.951,null,1.6,1.075E+00,1,0,0000,BU,10,58417.76242296,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.483844,234.046230
283.0050978,62.0339648,0.6106,0.5107,0.0982,15.795,0.182,6.0,1.074E+00,14.821,null,1.1,9.202E-01,1,0,0000,BU,10,58988.12618191,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.487789,224.054610
283.0052623,62.0338928,0.5867,0.5097,0.0598,15.812,0.169,6.4,7.634E-01,15.200,0.383,2.8,8.014E-01,1,0,0000,BC,10,57697.80446424,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.492100,220.700624
283.0048479,62.0340786,0.5619,0.5215,-0.0780,15.669,0.172,6.3,7.514E-01,15.409,0.529,2.1,5.664E-01,1,0,0000,BC,10,57335.54023683,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.513292,229.234737
283.0054933,62.0337986,0.5807,0.5159,-0.2067,15.708,0.177,6.1,1.430E+00,14.894,0.382,2.8,4.742E-01,1,0,0000,BC,5,58621.30911729,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.515436,216.151219
283.0057274,62.0337213,0.7356,0.5869,-0.0682,16.029,0.214,5.1,8.401E-01,15.178,0.533,2.0,9.284E-01,1,0,0000,BC,10,58990.08794858,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.524932,211.903596
283.0052421,62.0338876,0.7834,0.8269,-0.1321,16.091,0.269,4.0,9.186E-01,15.414,null,0.6,6.400E-01,1,0,0000,BU,10,57527.41021848,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.528544,220.820398
283.0049821,62.0340019,0.7147,0.6835,0.1388,16.070,0.223,4.9,5.053E-01,15.633,0.496,2.2,9.204E-01,1,0,0000,BC,10,57698.72155500,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.531777,226.101064
283.0047031,62.0341531,0.7392,0.7475,-0.2784,16.200,0.247,4.4,5.724E-01,14.966,null,1.5,6.932E-01,1,0,0000,BU,10,57892.76999493,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.533375,232.417590
283.0052482,62.0338828,0.5742,0.5324,-0.2705,15.822,0.180,6.0,7.571E-01,15.178,0.424,2.6,7.879E-01,1,0,0000,BC,10,58987.86463000,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.534918,220.653034
283.0051241,62.0339335,0.6497,0.6833,-0.2938,16.184,0.240,4.5,4.562E-01,15.317,0.371,2.9,9.769E-01,1,0,0000,BC,5,56796.18011557,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.538830,223.088436
283.0049845,62.0339939,0.8386,0.8014,-0.1187,16.316,0.272,4.0,7.829E-01,14.812,null,1.8,2.978E-01,1,0,0000,BU,10,57524.39625552,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.548871,225.894930
283.0048764,62.0340412,0.5497,0.5745,-0.2070,15.692,0.175,6.2,7.261E-01,15.113,null,0.4,1.126E+00,1,0,0000,BU,10,57162.16008344,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.566126,228.070706
283.0053083,62.0338478,1.1325,0.8869,-0.3383,16.571,0.354,3.1,9.844E-01,15.556,0.540,2.0,2.089E+00,1,0,0000,BC,10,59146.30973243,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.566343,219.264985
283.0052985,62.0338487,0.7395,0.6103,-0.2116,16.050,0.213,5.1,4.951E-01,14.905,null,1.9,6.876E-01,1,0,0000,BU,5,58618.56167472,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.574322,219.394492
283.0046555,62.0341602,1.2975,1.2518,-0.5111,16.534,0.444,2.4,9.036E-01,14.899,null,1.4,5.963E-01,1,0,0000,CU,10,58258.55740609,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.581829,233.020595
283.0051347,62.0339117,0.6431,0.5882,-0.2754,15.878,0.198,5.5,9.354E-01,15.048,null,1.3,1.195E+00,1,0,0000,BU,10,57338.95036146,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.584260,222.508192
283.0050081,62.0339674,0.7302,0.6374,-0.2899,15.872,0.227,4.8,1.517E+00,15.500,0.509,2.1,1.270E+00,1,0,0000,BC,10,57888.44865466,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.587365,225.057902
283.0061643,62.0335887,0.5496,0.5212,-0.2069,15.560,0.219,5.0,9.675E-01,15.049,0.542,2.0,3.636E-01,1,0,0000,BC,5,58989.69562015,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.599125,204.253923
283.0045293,62.0342349,0.6387,0.5363,0.1186,15.837,0.187,5.8,1.067E+00,14.964,0.352,3.1,6.935E-01,1,0,0000,BB,5,57888.97252279,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.599164,235.999817
283.0044111,62.0343172,0.6855,0.6515,-0.3309,16.036,0.232,4.7,5.890E-01,15.470,null,0.3,1.007E+00,1,0,0000,BU,10,59149.57888145,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.608559,239.098326
283.0051736,62.0338839,0.7195,0.6191,-0.2692,16.095,0.226,4.8,4.289E-01,15.201,0.406,2.7,5.519E-01,1,0,0000,BC,10,58990.61105220,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.614686,221.503063
283.0048373,62.0340410,0.6970,0.6217,0.1958,15.895,0.217,5.0,5.861E-01,14.756,null,1.3,3.888E-01,1,0,0000,BU,10,58420.64166081,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.615858,228.448081
283.0049334,62.0339832,0.6936,0.6650,0.1580,15.882,0.236,4.6,6.256E-01,14.819,null,0.9,4.244E-01,1,0,0000,BU,10,57888.44878199,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.637703,226.174467
283.0045916,62.0341716,0.5938,0.4999,-0.1956,15.891,0.177,6.1,6.115E-01,14.767,null,1.6,5.510E-01,1,0,0000,BU,10,57163.73512206,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.644033,233.862969
283.0041632,62.0345172,0.4882,0.4125,-0.1993,15.621,0.143,7.6,1.343E+00,15.272,0.441,2.5,1.202E+00,1,0,0000,BC,5,58623.27152201,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.650184,246.291680
283.0055648,62.0337243,0.6028,0.6112,0.1335,15.939,0.208,5.2,1.227E+00,14.849,null,1.7,4.137E-01,1,0,0000,BU,10,56979.76030084,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.665107,213.956425
283.0048602,62.0340045,0.6999,0.6913,-0.1285,15.839,0.198,5.5,6.596E-01,15.415,null,0.2,6.255E-01,1,0,0000,BU,5,56798.94372721,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.675240,227.383908
283.0046283,62.0341337,0.7847,0.6815,-0.4137,15.913,0.238,4.6,9.785E-01,15.137,null,0.7,5.418E-01,1,0,0000,BU,10,58623.40229800,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.676077,232.603629
283.0053154,62.0338046,0.4077,0.4658,0.0272,15.453,0.150,7.2,1.580E+00,14.693,null,1.5,5.436E-01,1,0,0000,BU,10,57336.45835148,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.680037,218.341135
283.0053221,62.0338008,0.5823,0.5117,-0.1609,15.898,0.183,5.9,1.163E+00,15.107,0.310,3.5,6.783E-01,1,0,0000,BB,5,57524.13406671,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.683774,218.192337
283.0056389,62.0336930,0.7778,0.8260,-0.4087,16.115,0.244,4.4,1.017E+00,15.002,null,1.0,8.326E-01,1,0,0000,BU,10,58055.06413766,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.690778,212.528744
283.0049429,62.0339557,0.6893,0.6000,0.1816,15.842,0.193,5.6,8.808E-01,15.454,0.446,2.4,1.225E+00,1,0,0000,BC,10,56979.89171372,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.695198,225.468205
283.0043754,62.0342943,0.7615,0.6442,0.0681,16.182,0.232,4.7,1.029E+00,15.265,0.359,3.0,4.744E-01,1,0,0000,BC,10,58422.73611507,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.702731,238.758272
283.0048873,62.0339745,0.7404,0.6429,0.0820,15.898,0.263,4.1,7.023E-01,14.523,null,1.8,3.660E-01,1,0,0000,BU,10,58988.78006139,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.715610,226.441509
283.0047079,62.0340689,0.7008,0.5476,-0.3258,15.688,0.182,6.0,5.404E-01,15.336,null,0.2,5.318E-01,1,0,0000,BU,10,59149.70965799,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.716313,230.325795
283.0062308,62.0335373,0.7278,0.8319,-0.3578,16.107,0.241,4.5,9.155E-01,14.816,null,2.0,7.010E-01,1,0,0000,BU,10,58982.76348049,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.724085,202.733891
283.0044159,62.0342431,0.6114,0.5225,-0.1520,15.741,0.169,6.4,7.315E-01,15.519,0.522,2.1,1.163E+00,1,0,0000,BC,5,58985.64118412,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.742645,237.117599
283.0045464,62.0341541,0.7247,0.6170,-0.2337,16.142,0.229,4.7,8.357E-01,15.573,0.447,2.4,7.067E-01,1,0,0000,BC,0,56802.36541412,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.742814,233.813048
283.0045146,62.0341668,2.0039,1.7274,-0.9284,15.474,null,1.4,4.953E-01,14.680,null,0.9,2.927E-01,1,0,0000,UU,10,58058.07542634,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.759493,234.394517
283.0045908,62.0341163,0.5236,0.4235,0.0653,15.593,0.145,7.5,1.409E+00,15.223,0.383,2.8,8.027E-01,1,0,0000,BC,5,58254.36938780,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.764424,232.507816
283.0044803,62.0341866,0.7146,0.6481,-0.1649,15.980,0.208,5.2,7.990E-01,14.614,null,2.0,6.216E-01,1,0,0000,BU,10,57888.71058868,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.765690,235.170827
283.0050197,62.0338884,0.8091,0.6266,-0.0846,16.058,0.230,4.7,7.582E-01,15.315,0.427,2.5,4.609E-01,1,0,0000,BC,10,57163.60396414,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.777825,223.239014
283.0046525,62.0340733,0.6215,0.6459,-0.3248,15.426,0.262,4.1,4.085E-01,15.208,null,1.0,7.169E-01,1,0,0000,BU,10,56797.49615182,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.778565,230.933576
283.0038475,62.0348544,1.3781,1.0525,-0.5546,16.511,0.471,2.3,7.544E-01,14.642,null,1.3,8.056E-01,1,0,0000,CU,5,58620.91666198,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.780856,257.566513
283.0048183,62.0339798,0.8769,0.7165,-0.2659,16.364,0.317,3.4,7.389E-01,15.213,0.433,2.5,2.921E-01,1,0,0000,BC,5,58990.34950038,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.787525,227.235867
283.0055478,62.0336870,0.8803,0.7484,0.1771,16.190,0.256,4.2,8.676E-01,15.344,0.481,2.3,8.795E-01,1,0,0000,BC,5,57527.01699890,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.792712,213.524606
283.0042427,62.0343511,0.7682,0.7363,-0.1626,16.220,0.224,4.8,9.437E-01,15.702,null,0.0,4.632E-01,1,0,0000,BU,10,58781.76912354,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.794434,241.213139
283.0050148,62.0338813,1.2981,1.2276,0.4701,15.908,null,1.9,8.055E-01,15.056,0.542,2.0,6.611E-01,1,0,0000,UC,10,58785.03979932,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.802123,223.142296
283.0048796,62.0339417,0.4923,0.4427,-0.1617,15.686,0.183,5.9,6.827E-01,14.882,0.347,3.1,4.413E-01,1,0,0000,BB,10,57526.09978351,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.806834,225.796661
283.0053574,62.0337431,0.5246,0.5028,-0.1435,15.652,0.157,6.9,1.043E+00,14.819,null,1.3,4.194E-01,1,0,0000,BU,10,57162.29136874,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.812442,216.718101
283.0048927,62.0339273,0.4676,0.4294,-0.1606,15.322,0.182,6.0,1.211E+00,14.935,null,1.2,1.150E+00,1,0,0000,BU,10,57159.01038060,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.827328,225.355392
283.0042630,62.0343088,0.7171,0.6145,-0.0356,15.973,0.198,5.5,5.770E-01,15.254,null,1.0,9.105E-01,1,0,0000,BU,5,58253.97680495,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.839382,239.956761
283.0052892,62.0337563,0.4810,0.4263,-0.1037,15.611,0.146,7.4,1.143E+00,14.718,null,1.5,5.329E-01,1,0,0000,BU,10,57891.72238541,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.844250,217.728617
283.0049678,62.0338839,0.5240,0.4608,-0.0491,15.699,0.152,7.2,1.301E+00,14.974,null,1.7,4.174E-01,1,0,0000,BU,10,57697.67343309,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.849850,223.680128
283.0057825,62.0336011,0.6611,0.6372,-0.1517,15.938,0.197,5.5,5.327E-01,15.011,null,0.2,5.981E-01,1,0,0000,BU,10,58988.25695777,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.850045,209.329468
283.0048250,62.0339495,0.8474,0.8495,0.4199,16.048,0.276,3.9,9.761E-01,15.195,null,0.3,8.554E-01,1,0,0000,BU,10,57889.36536021,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.853851,226.502215
283.0052805,62.0337554,0.7470,0.6071,-0.2189,16.007,0.202,5.4,5.819E-01,15.019,null,1.4,5.577E-01,1,0,0000,BU,5,57522.82363164,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.855806,217.809134
283.0045908,62.0340738,0.4367,0.3918,0.0238,15.398,0.144,7.5,8.719E-01,15.749,null,-0.3,8.490E-01,1,0,0000,BU,10,59145.91740476,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.858629,231.493682
283.0044871,62.0341370,0.6637,0.5982,-0.2933,15.937,0.212,5.1,1.005E+00,15.003,0.358,3.0,4.597E-01,1,0,0000,BC,5,58258.42663002,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.859965,233.891796
283.0051765,62.0337921,0.6084,0.5696,-0.3190,15.823,0.267,4.1,7.523E-01,14.830,0.330,3.3,8.481E-01,1,0,0000,BB,10,58420.11817476,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.862566,219.643802
283.0055690,62.0336544,0.7116,0.6264,-0.2502,16.080,0.211,5.1,9.957E-01,15.066,null,1.5,8.891E-01,1,0,0000,BU,10,57159.53526734,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.871437,212.735354
283.0048071,62.0339481,0.5775,0.5101,0.1571,15.710,0.161,6.7,1.569E+00,15.017,null,0.9,5.439E-01,1,0,0000,BU,10,57698.59052391,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.879261,226.645018
